ID,item_cnt_month
65276,1.487
65277,1.374
65278,1.5429523809523813
65279,1.5482488095238096
65280,1.149
65281,9.602
65282,1.254
65283,1.675
65284,1.3285857142857145
65285,1.009
65286,1.0673333333333335
65287,1.479007142857143
65288,1.2795
65289,1.098
65290,1.527
65291,1.0622999999999998
65292,1.13
65293,1.133
65294,1.156
65295,1.572
65296,1.027
65297,1.888
65298,1.031
65299,1.295
65300,3.519
65301,1.002
65302,1.019
65303,3.199
65304,1.316
65305,1.4133333333333336
65306,1.004
65307,1.002
65308,1.0736666666666665
65309,1.6375357142857152
65310,1.7476333333333334
65311,1.7446333333333335
65312,2.933
65313,1.0378333333333332
65314,1.1098333333333334
65315,1.2210166666666664
65316,1.4177
65317,1.4177
65318,1.149
65319,1.3524952380952382
65320,1.103
65321,1.955
65322,1.016
65323,1.005
65324,1.0253333333333332
65325,1.13
65326,2.0688809523809524
65327,1.9960539682539684
65328,1.1123333333333334
65329,1.09
65330,1.093
65331,1.9983261904761906
65332,1.349
65333,1.21
65334,1.2701666666666667
65335,1.012
65336,1.262
65337,1.954
65338,1.03
65339,1.2609666666666666
65340,1.07
65341,1.5386666666666668
65342,1.3413833333333334
65343,1.2245833333333336
65344,1.21605
65345,1.2190500000000002
65346,1.2207166666666667
65347,1.224
65348,1.058
65349,1.073
65350,1.0005
65351,1.0
65352,1.3903833333333333
65353,1.064
65354,1.048
65355,1.07
65356,2.5372
65357,1.172
65358,1.1388333333333334
65359,1.1388333333333334
65360,1.1438333333333333
65361,1.2138333333333333
65362,1.1388333333333334
65363,1.359
65364,1.1388333333333334
65365,1.1398333333333333
65366,1.3316499999999998
65367,1.4378333333333333
65368,1.0225
65369,1.622
65370,1.0790833333333334
65371,1.1880333333333333
65372,1.024
65373,1.202
65374,1.249
65375,1.641
65376,1.191
65377,1.0095333333333334
65378,1.0101833333333332
65379,1.197
65380,1.252
65381,1.21405
65382,1.2205333333333332
65383,1.21
65384,1.5075500000000002
65385,1.0833333333333333
65386,1.427
65387,1.23995
65388,1.29625
65389,1.192319047619048
65390,1.7962000000000002
65391,1.086
65392,1.085
65393,2.338234126984127
65394,1.06625
65395,1.1202
65396,1.0636666666666665
65397,1.091
65398,1.735
65399,1.41
65400,1.411
65401,1.42
65402,1.413
65403,1.415
65404,1.0185000000000002
65405,4.133
65406,1.6364500000000002
65407,1.6361166666666669
65408,1.6860619047619048
65409,1.6844452380952386
65410,1.6952952380952386
65411,1.6844452380952386
65412,2.286509523809524
65413,1.6842952380952385
65414,1.045
65415,1.3363833333333335
65416,1.3660249999999998
65417,1.0730333333333333
65418,1.2186
65419,1.197
65420,1.2680500000000001
65421,1.1811619047619049
65422,1.1409166666666666
65423,1.219
65424,1.146
65425,1.019
65426,1.226
65427,0.98025
65428,1.572
65429,1.098
65430,1.211
65431,1.0439500000000002
65432,1.0680833333333333
65433,1.014
65434,1.4315500000000003
65435,1.589
65436,1.589
65437,1.014
65438,1.014
65439,1.2534583333333333
65440,1.4860000000000002
65441,1.0743166666666666
65442,1.3346666666666667
65443,1.874
65444,1.804
65445,1.006
65446,1.005
65447,1.191
65448,1.169
65449,1.5815
65450,1.01175
65451,1.01175
65452,1.302
65453,1.0372333333333335
65454,1.05
65455,1.428
65456,1.0455
65457,1.111
65458,1.021
65459,1.1236666666666668
65460,1.1217000000000001
65461,1.056
65462,1.6828166666666666
65463,1.1
65464,1.773
65465,0.8915500000000001
65466,3.6109714285714283
65467,1.7665
65468,1.154
65469,1.03
65470,1.096
65471,1.0027499999999998
65472,1.0385416666666667
65473,1.7240952380952383
65474,1.029
65475,1.1543333333333334
65476,1.004
65477,1.3282499999999997
65478,1.023
65479,1.441
65480,1.083
65481,1.175
65482,1.1756999999999997
65483,1.4449404761904763
65484,2.222
65485,1.001
65486,1.156
65487,1.024
65488,1.1160666666666668
65489,1.2000333333333333
65490,1.17445
65491,1.0268
65492,1.378
65493,1.031
65494,1.0678333333333332
65495,2.204
65496,2.204
65497,28.283
65498,1.0693333333333332
65499,1.4727166666666671
65500,2.1278333333333332
65501,2.1278333333333332
65502,1.0270833333333333
65503,1.015
65504,1.0589166666666667
65505,1.0584166666666668
65506,1.0584166666666668
65507,1.0550833333333332
65508,1.0550833333333332
65509,1.0550833333333332
65510,1.0270833333333333
65511,2.1278333333333332
65512,1.02
65513,1.02
65514,1.4470666666666658
65515,1.003
65516,1.11765
65517,26.420766666666662
65518,209.73023095238102
65519,6.791100000000001
65520,1.02
65521,2.1278333333333332
65522,1.1492333333333336
65523,6.812583333333333
65524,2.504166666666667
65525,1.0866666666666664
65526,1.0866666666666664
65527,1.015
65528,3.9936904761904737
65529,3.9936904761904737
65530,3.9936904761904737
65531,2.451647619047619
65532,2.854
65533,1.03
65534,1.03
65535,1.009
65536,1.008
65537,1.008
65538,1.008
65539,1.009
65540,4.694135714285714
65541,1.009
65542,1.5069666666666668
65543,3.9936904761904737
65544,3.9936904761904737
65545,1.99885
65546,1.1512166666666668
65547,2.3961416666666664
65548,1.1343166666666666
65549,5.064666666666667
65550,5.064666666666667
65551,5.064666666666667
65552,1.1335880952380952
65553,1.0088333333333332
65554,2.662
65555,11.296158333333334
65556,6.27285
65557,6.27285
65558,6.335083333333334
65559,2.0220793650793656
65560,2.03672619047619
65561,1.2039999999999997
65562,1.2461666666666669
65563,1.5703333333333334
65564,1.2541880952380955
65565,1.6908714285714284
65566,1.7011047619047621
65567,1.4871047619047617
65568,1.662604761904762
65569,1.1330833333333332
65570,1.1305833333333333
65571,4.531616666666666
65572,4.093333333333333
65573,3.829530158730159
65574,1.107
65575,1.129
65576,2.0977888888888887
65577,1.15715
65578,1.1721499999999998
65579,2.339371428571427
65580,1.6639499999999998
65581,1.0568833333333334
65582,1.1434000000000002
65583,1.1270833333333332
65584,1.11585
65585,1.07575
65586,1.07575
65587,1.07875
65588,1.1794166666666666
65589,4.434801587301588
65590,4.74655158730159
65591,4.839089682539685
65592,3.9061849206349204
65593,3.3058611111111107
65594,1.3706880952380953
65595,105.42093333333332
65596,2.4923333333333333
65597,1.5996666666666668
65598,1.37365
65599,1.7024000000000001
65600,1.3932
65601,1.1
65602,2.9997333333333334
65603,3.0164666666666666
65604,2.635438095238096
65605,2.639438095238096
65606,1.0572666666666668
65607,1.778
65608,1.5372000000000001
65609,1.5372000000000001
65610,2.1542214285714287
65611,1.4662880952380952
65612,1.309538095238095
65613,1.462538095238095
65614,1.8585380952380952
65615,1.2913547619047618
65616,1.5372000000000001
65617,1.5372000000000001
65618,1.5372000000000001
65619,1.66675
65620,1.4265
65621,1.5611666666666668
65622,1.5621666666666667
65623,1.1966666666666665
65624,1.3059714285714286
65625,1.5372000000000001
65626,1.0658833333333335
65627,1.038
65628,23.464128571428574
65629,1.2369666666666665
65630,1.326
65631,1.2226666666666666
65632,5.871033333333332
65633,1.249
65634,1.053
65635,1.276
65636,1.223
65637,1.217
65638,1.0578833333333335
65639,2.6140292207792197
65640,2.6140292207792197
65641,1.9950539682539683
65642,1.5430333333333328
65643,1.3051666666666668
65644,1.053
65645,1.177
65646,1.666
65647,1.087
65648,1.011
65649,1.056
65650,1.056
65651,1.056
65652,1.177
65653,1.177
65654,1.177
65655,2.3195
65656,1.0495833333333335
65657,1.307
65658,23.286
65659,1.066
65660,1.0794000000000001
65661,1.198
65662,1.435
65663,8.09069523809524
65664,1.384
65665,1.511
65666,1.066
65667,10.62
65668,10.62
65669,2.4008912698412694
65670,1.1162333333333334
65671,1.066
65672,1.066
65673,1.066
65674,1.066
65675,1.066
65676,1.066
65677,1.066
65678,1.066
65679,1.066
65680,1.511
65681,1.477
65682,1.511
65683,10.62
65684,10.62
65685,4.910042857142858
65686,4.910042857142858
65687,4.910042857142858
65688,1.0061666666666667
65689,1.0123333333333333
65690,1.0123333333333333
65691,1.0123333333333333
65692,1.0123333333333333
65693,4.9090428571428575
65694,1.0372333333333335
65695,1.0372333333333335
65696,1.0372333333333335
65697,1.0372333333333335
65698,1.0372333333333335
65699,1.14
65700,1.14
65701,1.3051666666666668
65702,1.6860904761904767
65703,4.242689285714282
65704,1.9365726190476187
65705,2.2628309523809524
65706,1.14
65707,1.0372333333333335
65708,1.452728571428571
65709,8.3405
65710,8.16
65711,1.804
65712,1.0058
65713,1.019
65714,10.62
65715,2.804452380952379
65716,4.381652380952381
65717,4.379652380952381
65718,3.504666666666667
65719,3.506666666666667
65720,3.506666666666667
65721,8.3405
65722,1.3367083333333334
65723,1.9799714285714285
65724,1.9979714285714283
65725,2.001471428571428
65726,2.001471428571428
65727,2.019738888888889
65728,2.005238888888889
65729,1.9799714285714285
65730,2.0014055555555554
65731,1.9974055555555557
65732,2.0094055555555554
65733,2.0078055555555556
65734,11.990549999999997
65735,1.4749999999999999
65736,1.4631666666666665
65737,4.397383333333332
65738,4.6680349206349225
65739,4.6680349206349225
65740,2.2135166666666666
65741,1.348316666666666
65742,1.348316666666666
65743,1.348316666666666
65744,1.3130499999999996
65745,1.6059499999999998
65746,1.6059499999999998
65747,1.6059499999999998
65748,1.62045
65749,1.62045
65750,1.4573999999999996
65751,1.4731666666666663
65752,1.4651666666666665
65753,1.4651666666666665
65754,1.4651666666666665
65755,1.6059499999999998
65756,1.627366666666667
65757,1.3294499999999998
65758,1.0
65759,1.001
65760,1.1757
65761,1.0391
65762,1.0171000000000001
65763,5.634
65764,4.637816666666666
65765,1.3863500000000002
65766,1.3857666666666668
65767,1.3884333333333334
65768,1.8671000000000004
65769,2.4032476190476193
65770,2.8630476190476193
65771,4.295
65772,1.1413666666666664
65773,1.088266666666667
65774,1.088266666666667
65775,1.088266666666667
65776,1.110266666666667
65777,1.0455666666666665
65778,1.231
65779,1.4494916666666666
65780,1.4494916666666666
65781,1.6105749999999999
65782,2.418775
65783,1.3883500000000002
65784,6.761
65785,4.855
65786,1.0882000000000003
65787,2.492266666666666
65788,2.0719
65789,1.3776000000000002
65790,3.48538333333333
65791,4.53332261904762
65792,4.572072619047621
65793,14.195350000000001
65794,14.148616666666667
65795,13.297550000000003
65796,12.564066666666665
65797,4.9726833333333325
65798,4.572072619047621
65799,4.572072619047621
65800,4.593739285714289
65801,4.592739285714289
65802,4.592739285714289
65803,4.591739285714288
65804,4.591739285714288
65805,3.039764682539682
65806,3.0213476190476185
65807,1.4452833333333335
65808,1.803
65809,1.1212
65810,1.4226666666666667
65811,1.6258666666666663
65812,1.4578
65813,4.802
65814,16.654
65815,16.684
65816,9.967
65817,6.146166666666667
65818,4.007
65819,9.242883333333333
65820,8.275599999999997
65821,1.159
65822,1.003
65823,9.6273
65824,11.149
65825,7.959633333333334
65826,7.945633333333333
65827,7.931633333333333
65828,7.965633333333333
65829,9.055299999999999
65830,9.055299999999999
65831,3.232166666666667
65832,2.7158333333333333
65833,2.6111666666666666
65834,1.2292476190476191
65835,1.2971666666666666
65836,1.40095
65837,1.7839166666666666
65838,1.9473523809523807
65839,2.9334166666666666
65840,1.3756666666666668
65841,3.637571428571428
65842,7.331166666666666
65843,1.638
65844,1.361
65845,1.808
65846,1.49
65847,1.9107166666666664
65848,3.8023333333333333
65849,3.1015666666666672
65850,1.7853
65851,1.4941666666666669
65852,2.5046166666666667
65853,1.02
65854,1.829
65855,2.090728571428572
65856,2.331928571428571
65857,4.068721428571428
65858,2.4280166666666663
65859,2.4370166666666666
65860,0.997
65861,4.224200000000001
65862,2.2512
65863,2.0435499999999998
65864,1.9267999999999996
65865,13.694964285714283
65866,17.103680952380945
65867,5.669299999999997
65868,4.593604761904761
65869,1.052
65870,2.5046166666666667
65871,1.5248738095238095
65872,1.5248738095238095
65873,1.5762071428571425
65874,1.5440619047619049
65875,3.0756666666666668
65876,2.973666666666667
65877,2.1686666666666663
65878,1.8673023809523819
65879,1.8673023809523819
65880,2.8017380952380955
65881,2.331798809523809
65882,1.0387166666666667
65883,1.0387166666666667
65884,1.0387166666666667
65885,2.955
65886,2.705
65887,2.685
65888,2.682
65889,30.79148333333333
65890,1.5738571428571426
65891,1.5738571428571426
65892,1.6489238095238092
65893,2.3384654761904753
65894,1.830845238095238
65895,4.452
65896,4.452
65897,4.452
65898,4.452
65899,6.429
65900,1.719595238095238
65901,1.4621666666666666
65902,4.449
65903,1.4476666666666664
65904,1.311788492063492
65905,1.311788492063492
65906,1.311788492063492
65907,10.596
65908,5.378
65909,1.137
65910,1.1905833333333333
65911,1.2765833333333332
65912,1.2765833333333332
65913,1.63875
65914,1.210533333333333
65915,1.1492272727272728
65916,1.14425
65917,1.5090440476190474
65918,1.5538916666666667
65919,1.5538916666666667
65920,1.359
65921,1.497716666666667
65922,2.5734166666666667
65923,2.3544166666666664
65924,2.3544166666666664
65925,2.3544166666666664
65926,2.3544166666666664
65927,1.7117488095238098
65928,1.7889023809523805
65929,2.4774984126984116
65930,2.3744555555555547
65931,2.9227936507936505
65932,1.3593833333333332
65933,2.394598809523809
65934,2.1890821428571416
65935,1.2777166666666666
65936,1.4476666666666664
65937,1.5902
65938,1.099
65939,1.274
65940,1.189
65941,1.2380999999999998
65942,1.0545666666666667
65943,1.096
65944,1.311788492063492
65945,1.069
65946,1.016
65947,3.8616333333333333
65948,1.055
65949,2.0954833333333327
65950,1.126
65951,1.2084666666666672
65952,1.161
65953,1.955
65954,1.0206666666666668
65955,1.033
65956,1.1645999999999999
65957,1.01
65958,1.613
65959,1.6841
65960,2.8826666666666667
65961,1.6281666666666668
65962,1.22275
65963,1.415
65964,1.032
65965,1.105
65966,1.0309166666666665
65967,1.02
65968,1.027
65969,1.5
65970,1.3566444444444443
65971,1.0625
65972,1.0158
65973,1.047
65974,1.4471166666666666
65975,1.0398166666666666
65976,1.8121666666666667
65977,2.069
65978,1.1116666666666666
65979,0.873
65980,1.0433333333333332
65981,1.2520166666666666
65982,1.5916499999999998
65983,1.5916499999999998
65984,1.4317083333333331
65985,0.9187000000000001
65986,2.899
65987,3.0593000000000004
65988,1.309
65989,1.301
65990,1.1949
65991,1.041
65992,1.3045333333333333
65993,1.3183999999999998
65994,1.0711499999999998
65995,1.1171666666666666
65996,1.0170833333333333
65997,1.3744083333333328
65998,1.8678023809523818
65999,1.2548333333333332
66000,1.3048773809523808
66001,1.422
66002,1.284
66003,1.4451666666666667
66004,1.6428666666666663
66005,1.8390714285714285
66006,1.197
66007,1.528
66008,1.122
66009,1.444
66010,1.0768333333333335
66011,1.127
66012,1.0757
66013,2.298
66014,1.4680000000000002
66015,2.261
66016,1.3023333333333333
66017,1.1364
66018,2.858661904761905
66019,1.427
66020,1.712
66021,1.019
66022,1.2129666666666667
66023,1.45
66024,1.0892
66025,1.4317083333333331
66026,1.1108333333333336
66027,1.188
66028,2.1040499999999995
66029,1.392
66030,1.455
66031,1.329
66032,1.5855
66033,2.956
66034,1.197
66035,1.201
66036,1.073
66037,1.096
66038,1.0893119047619049
66039,1.028
66040,1.229
66041,1.546
66042,1.547
66043,1.957
66044,2.052
66045,1.141133333333333
66046,1.1463333333333334
66047,1.724
66048,1.146
66049,1.1781666666666666
66050,1.4186571428571426
66051,1.3238928571428572
66052,1.498
66053,4.986
66054,1.4031999999999998
66055,1.0852666666666666
66056,1.2236500000000001
66057,1.0946666666666665
66058,1.083
66059,1.127
66060,1.412
66061,1.272
66062,1.049
66063,1.0495
66064,1.429
66065,1.3458333333333334
66066,1.588
66067,1.4256023809523812
66068,1.025
66069,1.2205166666666667
66070,1.6878896825396825
66071,1.2669476190476192
66072,1.013
66073,1.0305666666666666
66074,1.0943333333333334
66075,1.122
66076,1.099
66077,1.493366666666666
66078,1.066
66079,1.0396666666666667
66080,1.054
66081,1.0893333333333333
66082,1.006
66083,1.006
66084,1.2084666666666672
66085,1.2438333333333336
66086,1.1095333333333333
66087,1.084
66088,1.0294
66089,1.026
66090,1.1202
66091,1.0269166666666665
66092,1.14
66093,1.4177
66094,1.143
66095,1.0888333333333333
66096,1.182
66097,1.229
66098,1.0285
66099,1.016
66100,1.069
66101,1.798
66102,2.1733416666666665
66103,1.462
66104,1.525
66105,1.7081666666666668
66106,1.519
66107,1.0471666666666668
66108,1.437
66109,1.078
66110,1.309
66111,1.4385333333333332
66112,1.231
66113,1.3165333333333333
66114,1.412
66115,1.414
66116,1.413
66117,1.0275333333333334
66118,1.11575
66119,1.455
66120,1.16
66121,1.602
66122,1.006
66123,1.0
66124,1.214
66125,1.454
66126,1.0695
66127,1.531
66128,1.333
66129,1.6060309523809524
66130,1.024
66131,1.5867666666666667
66132,1.198
66133,1.2765833333333332
66134,1.1120833333333333
66135,1.538
66136,1.4619666666666664
66137,1.0503333333333336
66138,1.0803666666666667
66139,0.91105
66140,1.082
66141,1.5182619047619048
66142,1.3131666666666668
66143,1.4133333333333336
66144,4.986
66145,4.99
66146,1.6024
66147,1.275
66148,1.2269833333333333
66149,1.2389833333333333
66150,1.2882333333333333
66151,1.2882333333333333
66152,1.2137333333333333
66153,1.3018333333333332
66154,1.275
66155,1.1478333333333333
66156,1.2028333333333332
66157,1.275
66158,1.3833833333333332
66159,1.3793833333333332
66160,1.3793833333333332
66161,1.2245833333333336
66162,1.2007166666666667
66163,1.209
66164,1.0410833333333336
66165,1.014
66166,1.2050714285714283
66167,1.2050714285714283
66168,2.592
66169,1.492
66170,1.22
66171,1.104
66172,1.499
66173,1.3948
66174,1.326
66175,1.331
66176,1.595
66177,1.679
66178,2.4046666666666665
66179,1.009
66180,2.3544166666666664
66181,1.0024166666666667
66182,1.09085
66183,1.6095999999999997
66184,1.5030333333333332
66185,1.005
66186,1.0171000000000001
66187,1.0153333333333334
66188,1.772
66189,1.5339
66190,1.152
66191,1.233
66192,1.4708666666666665
66193,1.1826999999999999
66194,1.1226666666666665
66195,1.35875
66196,1.026
66197,1.1143333333333334
66198,1.7853333333333332
66199,1.0428142857142857
66200,1.0124
66201,1.1365285714285713
66202,1.6155
66203,1.1798
66204,0.869
66205,1.705
66206,2.081
66207,1.028
66208,1.5334666666666665
66209,1.0131333333333332
66210,1.3570904761904763
66211,1.06
66212,2.1733416666666665
66213,1.0512857142857142
66214,1.009
66215,1.99885
66216,2.712
66217,1.111
66218,1.1499
66219,1.025
66220,1.8432690476190479
66221,1.048
66222,1.1012833333333334
66223,1.1605666666666665
66224,1.6225
66225,1.5867666666666667
66226,1.5601166666666666
66227,1.4341166666666665
66228,1.0313333333333334
66229,1.0205
66230,15.75692380952381
66231,1.022
66232,2.899161904761905
66233,1.56225
66234,1.0270833333333333
66235,1.1561833333333333
66236,1.0833952380952379
66237,1.1120833333333333
66238,1.532
66239,1.15025
66240,1.296
66241,2.385009523809524
66242,1.195
66243,1.184
66244,1.173
66245,1.168
66246,1.1453333333333335
66247,1.179
66248,1.587
66249,2.026
66250,1.0225
66251,1.268
66252,1.06325
66253,1.0155
66254,1.024
66255,1.3446500000000003
66256,1.9101666666666668
66257,1.523
66258,1.0986476190476189
66259,1.08
66260,1.6882333333333333
66261,1.5902
66262,1.4266666666666667
66263,1.148
66264,1.005
66265,1.172161904761905
66266,1.063
66267,1.05125
66268,1.0051666666666665
66269,1.396
66270,0.9563666666666667
66271,1.154
66272,2.3185714285714285
66273,1.2515023809523802
66274,1.024
66275,1.001
66276,1.0358166666666666
66277,1.279966666666667
66278,1.3905666666666665
66279,1.4829904761904764
66280,1.029
66281,1.0
66282,1.192
66283,1.122
66284,1.098
66285,1.471
66286,1.08
66287,3.204744444444443
66288,1.0820666666666667
66289,1.0723333333333336
66290,1.0646666666666664
66291,1.668
66292,1.0818333333333334
66293,2.308192857142857
66294,1.700645238095238
66295,1.0755
66296,2.0413333333333337
66297,1.0909
66298,1.45
66299,1.7364916666666665
66300,2.207816666666666
66301,4.607
66302,3.658
66303,3.587
66304,2.64595
66305,1.95435
66306,2.0311
66307,1.6094666666666666
66308,4.607
66309,1.691
66310,4.482849999999999
66311,4.240866666666667
66312,1.588560714285713
66313,5.035385714285712
66314,5.3228690476190454
66315,5.697104761904761
66316,3.0944499999999997
66317,2.0227714285714287
66318,1.839041666666667
66319,1.0925
66320,3.7888714285714284
66321,1.607
66322,7.535607142857141
66323,1.957004761904762
66324,1.429
66325,1.0820833333333333
66326,1.0530833333333331
66327,2.0099595238095227
66328,2.5848
66329,1.8741190476190477
66330,1.1601333333333332
66331,1.2434190476190476
66332,1.2500357142857141
66333,4.437828571428569
66334,1.909
66335,1.0284523809523811
66336,1.1291190476190478
66337,3.561198412698414
66338,8.5555
66339,8.6115
66340,8.6615
66341,2.9832333333333323
66342,4.663566666666666
66343,11.754799206349206
66344,7.663273809523808
66345,12.445792857142857
66346,13.01587619047619
66347,11.330692857142855
66348,11.264692857142856
66349,9.007166666666668
66350,8.8355
66351,8.6865
66352,2.060249999999999
66353,11.155692857142856
66354,13.798388095238098
66355,4.215371428571428
66356,10.481
66357,8.129
66358,1.843
66359,1.835
66360,1.847
66361,1.8463333333333332
66362,1.9396666666666667
66363,12.342
66364,12.342
66365,1.3007833333333334
66366,1.0803
66367,1.0125
66368,1.0205
66369,1.0445
66370,1.772
66371,1.793
66372,1.1828523809523812
66373,9.64211428571429
66374,11.379466666666668
66375,10.088133333333333
66376,2.402
66377,11.010466666666668
66378,2.0946523809523816
66379,11.0233
66380,11.176300000000001
66381,11.924
66382,11.967
66383,4.406
66384,1.1349
66385,1.5202702380952369
66386,1.6767083333333332
66387,1.8376666666666661
66388,4.749288095238098
66389,2.557
66390,1.384
66391,1.384
66392,1.7843
66393,1.629
66394,7.59
66395,1.32
66396,1.382
66397,1.70825
66398,1.5163499999999999
66399,14.60412619047619
66400,102.845
66401,1.924
66402,1.146
66403,2.002
66404,1.285
66405,1.271
66406,1.0846666666666667
66407,5.9399
66408,1.257452380952381
66409,1.687
66410,1.673
66411,1.662
66412,1.664
66413,1.675
66414,2.594607142857141
66415,1.054
66416,1.844
66417,1.116
66418,3.1556428571428574
66419,1.604
66420,1.028
66421,1.0659
66422,1.121
66423,1.057
66424,1.101
66425,1.614
66426,1.214
66427,1.129
66428,1.186
66429,1.366
66430,3.660383333333333
66431,1.0637333333333334
66432,6.303
66433,28.744
66434,1.396
66435,4.3049
66436,1.9816
66437,1.94765
66438,1.7143642857142858
66439,1.7143642857142858
66440,1.0937666666666666
66441,1.0332000000000001
66442,1.028
66443,2.458
66444,2.268
66445,2.268
66446,2.268
66447,1.0860833333333335
66448,1.106809523809524
66449,2.360754761904762
66450,1.1430166666666666
66451,1.622
66452,16.669
66453,1.38
66454,0.998
66455,1.11
66456,1.197
66457,1.365
66458,1.1115
66459,1.0625
66460,1.5332499999999998
66461,1.0258333333333332
66462,2.774
66463,3.62367857142857
66464,1.017
66465,1.0045
66466,1.7223333333333333
66467,1.024
66468,1.15925
66469,1.001
66470,1.0958333333333332
66471,8.862463419913421
66472,1.0162333333333333
66473,4.793
66474,2.027
66475,2.52
66476,1.1591833333333343
66477,1.1226666666666665
66478,1.3265
66479,1.031
66480,3.017
66481,1.8514
66482,1.8859499999999998
66483,4.408205952380953
66484,1.7155
66485,1.8415
66486,1.138
66487,1.9490000000000003
66488,1.721
66489,1.725775
66490,19.152
66491,19.173
66492,4.173
66493,1.595
66494,1.5603333333333333
66495,1.609
66496,19.395292857142863
66497,20.8004
66498,6.059619047619048
66499,2.107852380952381
66500,2.107852380952381
66501,2.107852380952381
66502,1.627
66503,1.1825
66504,1.1616166666666667
66505,1.4567392857142842
66506,1.4567392857142842
66507,1.1291083333333332
66508,1.4224523809523812
66509,1.289
66510,1.206
66511,1.0087666666666668
66512,1.080604761904762
66513,1.6096666666666668
66514,1.4685
66515,1.8994833333333339
66516,1.6841833333333334
66517,1.7119000000000002
66518,2.636961904761905
66519,2.126185714285714
66520,1.235
66521,1.7581888888888877
66522,3.2678333333333334
66523,4.320916666666666
66524,3.730416666666667
66525,2.35875
66526,2.3623666666666665
66527,2.238485714285713
66528,1.72042380952381
66529,1.2230000000000003
66530,22.921
66531,2.3740595238095246
66532,1.2821666666666667
66533,5.5293166666666655
66534,1.294
66535,1.086
66536,2.013
66537,1.7650000000000001
66538,1.1932523809523807
66539,22.921
66540,1.1284
66541,1.8115
66542,1.1165666666666667
66543,1.7581888888888877
66544,1.6745
66545,1.1048333333333336
66546,1.0753547619047619
66547,1.090354761904762
66548,1.0587714285714285
66549,1.1737380952380954
66550,1.1096547619047619
66551,1.335207142857143
66552,3.11985
66553,3.6316666666666664
66554,2.5244083333333336
66555,5.1188166666666675
66556,2.243
66557,1.2059333333333333
66558,1.269004761904762
66559,1.4632250000000007
66560,1.116597619047619
66561,1.059847619047619
66562,1.066847619047619
66563,1.1315666666666666
66564,1.489
66565,5.886559523809526
66566,1.304
66567,3.3594
66568,1.913
66569,1.1395
66570,1.6476666666666666
66571,1.3048333333333335
66572,1.534
66573,1.489
66574,46.89417857142857
66575,1.447
66576,1.096
66577,1.0958333333333332
66578,1.0579166666666666
66579,1.198
66580,1.343
66581,1.305
66582,1.124
66583,1.8004333333333333
66584,1.012
66585,1.007
66586,1.007
66587,1.5302
66588,1.0216666666666667
66589,1.236
66590,1.032
66591,1.032
66592,1.191
66593,1.942
66594,1.1625999999999999
66595,1.185764285714286
66596,1.355
66597,1.0550833333333336
66598,1.113
66599,1.109
66600,1.6984166666666662
66601,2.50425
66602,2.7275
66603,1.249
66604,1.284
66605,1.1505999999999998
66606,1.0633666666666668
66607,1.038
66608,1.04
66609,2.281
66610,2.319
66611,2.403
66612,6.933
66613,1.2521666666666664
66614,3.033666666666667
66615,1.1495
66616,1.0615
66617,6.659
66618,1.069
66619,1.618
66620,1.1105833333333335
66621,1.0650000000000002
66622,1.1271666666666667
66623,1.0488428571428572
66624,1.29
66625,2.093
66626,1.028
66627,1.3909
66628,1.414
66629,1.853
66630,1.343
66631,1.682
66632,1.1406444444444441
66633,1.534614682539682
66634,1.3243690476190477
66635,1.064
66636,1.818
66637,1.636
66638,1.487
66639,1.4863333333333335
66640,1.033
66641,1.671
66642,1.7038333333333335
66643,1.1653333333333333
66644,1.9217500000000003
66645,1.9605666666666666
66646,2.3740273809523806
66647,1.8580333333333334
66648,1.1138333333333332
66649,1.555
66650,1.408
66651,1.423
66652,1.9430285714285715
66653,3.061
66654,1.15
66655,3.077
66656,1.388
66657,1.393
66658,1.0088333333333335
66659,1.375
66660,2.075
66661,3.724
66662,1.607
66663,1.1430833333333332
66664,1.634
66665,1.657
66666,1.6265
66667,1.6235
66668,2.139666666666667
66669,5.114733333333334
66670,2.629
66671,3.617
66672,3.546
66673,1.3205166666666668
66674,1.53
66675,2.4071555555555553
66676,1.7283809523809528
66677,1.544
66678,1.11
66679,1.116
66680,10.5068
66681,1.376
66682,1.347
66683,1.63
66684,1.739
66685,1.845
66686,2.086
66687,1.93745
66688,1.2660333333333331
66689,1.220183333333333
66690,2.2542833333333334
66691,2.7267619047619065
66692,3.933176190476191
66693,3.1254404761904757
66694,1.1995833333333332
66695,1.7594166666666669
66696,3.5780809523809523
66697,61.14110714285715
66698,3.498333333333333
66699,1.86
66700,1.9876666666666667
66701,2.4318333333333335
66702,5.371500000000001
66703,5.371500000000001
66704,1.5398333333333334
66705,1.10125
66706,2.378952380952382
66707,1.1192166666666667
66708,1.18445
66709,2.926767857142858
66710,1.035
66711,6.581
66712,9.938
66713,2.068
66714,1.645
66715,3.439980952380953
66716,2.785767857142858
66717,2.777017857142858
66718,2.926767857142858
66719,1.2148404761904763
66720,1.2128404761904763
66721,1.2128404761904763
66722,1.1333333333333335
66723,1.1645333333333334
66724,1.4771416666666666
66725,1.5136416666666666
66726,3.983041666666667
66727,1.07775
66728,4.022926190476191
66729,4.026926190476191
66730,4.039842857142857
66731,1.1848772727272723
66732,1.8943166666666669
66733,1.2150833333333335
66734,1.757
66735,1.262
66736,2.3743333333333334
66737,1.2077833333333328
66738,1.2456666666666667
66739,1.0396666666666667
66740,1.202
66741,2.476
